Time, Altitude (ft), Airspeed (Kts), Latitude, Longitude, Weight of fuel (lbs), Weight of total fuel (kgs), Total weight (kgs), 
696.843750, 5592.839844, 111.342278, 38.939194, -9.051654, 24169.677734, 5401.501465, 63739.000000, 
697.414062, 5583.896484, 111.269264, 38.938663, -9.051929, 24169.677734, 5401.405762, 63738.914062, 
697.937500, 5575.661133, 111.202011, 38.938179, -9.052181, 24169.677734, 5401.317383, 63738.820312, 
698.507812, 5566.716797, 111.128853, 38.937649, -9.052456, 24169.677734, 5401.221680, 63738.726562, 
699.031250, 5558.504395, 111.061737, 38.937164, -9.052708, 24169.677734, 5401.133301, 63738.632812, 
699.609375, 5549.537109, 110.988449, 38.936634, -9.052983, 24169.677734, 5401.036133, 63738.546875, 
700.132812, 5541.302734, 110.921066, 38.936150, -9.053236, 24169.677734, 5400.947266, 63738.453125, 
700.656250, 5533.099609, 110.854134, 38.935665, -9.053488, 24169.677734, 5400.859375, 63738.367188, 
701.179688, 5524.937012, 110.787483, 38.935184, -9.053740, 24169.677734, 5400.771484, 63738.281250, 
701.703125, 5515.990723, 110.714256, 38.934658, -9.054014, 24169.677734, 5400.675293, 63738.015625, 
702.273438, 5507.854980, 110.647499, 38.934177, -9.054265, 24169.677734, 5400.586914, 63738.093750, 
702.796875, 5499.735840, 110.580788, 38.933697, -9.054516, 24169.677734, 5400.499023, 63737.839844, 
703.320312, 5491.513672, 110.513191, 38.933212, -9.054770, 24169.677734, 5400.410156, 63737.917969, 
703.843750, 5483.367676, 110.446182, 38.932732, -9.055021, 24169.677734, 5400.322266, 63737.828125, 
704.375000, 5475.164551, 110.378662, 38.932247, -9.055274, 24169.677734, 5400.233398, 63737.742188, 
704.898438, 5467.028320, 110.311630, 38.931767, -9.055526, 24169.677734, 5400.145508, 63737.652344, 
705.421875, 5458.907227, 110.244904, 38.931290, -9.055778, 24169.677734, 5400.058105, 63737.566406, 
705.945312, 5450.715332, 110.171791, 38.930763, -9.056053, 24169.677734, 5399.961426, 63737.468750, 
706.523438, 5441.851562, 110.099228, 38.930241, -9.056329, 24169.677734, 5399.865234, 63737.371094, 
707.093750, 5432.992188, 110.033302, 38.929764, -9.056580, 24169.677734, 5399.776855, 63737.285156, 
707.617188, 5424.801758, 109.960838, 38.929192, -9.056903, 24169.677734, 5399.655273, 63737.164062, 
708.351562, 5413.464844, 109.875221, 38.928616, -9.057183, 24169.677734, 5399.564453, 63737.074219, 
708.875000, 5405.323242, 109.809410, 38.928135, -9.057436, 24169.677734, 5399.476562, 63736.812500, 
709.398438, 5397.145020, 109.743355, 38.927658, -9.057689, 24169.677734, 5399.387207, 63736.894531, 
709.921875, 5389.016602, 109.670464, 38.927181, -9.057940, 24169.677734, 5399.291016, 63736.800781, 
710.500000, 5380.145508, 109.559639, 38.926613, -9.058239, 24169.677734, 5399.193848, 63736.699219, 
711.070312, 5371.540527, 109.443703, 38.926136, -9.058492, 24169.677734, 5399.104980, 63736.613281, 
711.593750, 5364.004395, 109.306160, 38.925659, -9.058743, 24169.677734, 5399.016602, 63736.523438, 
712.117188, 5356.921875, 109.148033, 38.925182, -9.058995, 24169.677734, 5398.927246, 63736.437500, 
712.648438, 5350.377441, 108.972717, 38.924709, -9.059246, 24169.677734, 5398.839355, 63736.347656, 
713.171875, 5344.337891, 108.781891, 38.924232, -9.059499, 24169.677734, 5398.750000, 63736.257812, 
713.695312, 5338.781250, 108.578773, 38.923756, -9.059751, 24169.677734, 5398.661621, 63736.171875, 
714.218750, 5333.702637, 108.368507, 38.923286, -9.060000, 24169.677734, 5398.573730, 63736.082031, 
714.750000, 5328.948730, 108.149902, 38.922813, -9.060250, 24169.677734, 5398.485840, 63735.992188, 
715.273438, 5324.415039, 107.920525, 38.922340, -9.060502, 24169.677734, 5398.396484, 63735.906250, 
715.796875, 5320.145996, 107.680588, 38.921871, -9.060750, 24169.677734, 5398.310059, 63735.820312, 
716.335938, 5315.957031, 107.414124, 38.921394, -9.061005, 24169.677734, 5398.219727, 63735.726562, 
716.859375, 5312.155273, 107.128052, 38.920929, -9.061251, 24169.677734, 5398.132812, 63735.640625, 
717.382812, 5308.699219, 106.811707, 38.920460, -9.061500, 24169.677734, 5398.043945, 63735.554688, 
717.906250, 5305.780273, 106.475006, 38.919998, -9.061746, 24169.677734, 5397.957031, 63735.296875, 
718.437500, 5303.396484, 106.113075, 38.919533, -9.061993, 24169.677734, 5397.861328, 63735.367188, 
719.007812, 5301.440430, 105.712486, 38.919029, -9.062261, 24169.677734, 5397.773438, 63735.281250, 
719.531250, 5300.135254, 105.352661, 38.918571, -9.062506, 24169.677734, 5397.686523, 63735.195312, 
720.054688, 5299.134277, 105.007355, 38.918114, -9.062748, 24169.677734, 5397.600098, 63735.109375, 
720.585938, 5298.221680, 104.674316, 38.917656, -9.062993, 24169.677734, 5397.511719, 63735.019531, 
721.109375, 5297.220215, 104.362679, 38.917198, -9.063236, 24169.677734, 5397.423828, 63734.933594, 
721.632812, 5295.958984, 104.076714, 38.916748, -9.063477, 24169.677734, 5397.337891, 63734.843750, 
722.156250, 5294.252930, 103.812767, 38.916294, -9.063718, 24169.677734, 5397.250000, 63734.757812, 
722.679688, 5291.990234, 103.573105, 38.915844, -9.063958, 24169.677734, 5397.163086, 63734.671875, 
723.218750, 5289.029785, 103.353577, 38.915386, -9.064202, 24169.677734, 5397.074219, 63734.582031, 
723.742188, 5285.368164, 103.156090, 38.914932, -9.064445, 24169.677734, 5396.985352, 63734.492188, 
724.265625, 5281.038574, 102.980057, 38.914482, -9.064684, 24169.677734, 5396.897461, 63734.406250, 
724.796875, 5276.030273, 102.821320, 38.914036, -9.064922, 24169.677734, 5396.809570, 63734.316406, 
725.320312, 5270.345703, 102.676826, 38.913589, -9.065162, 24169.677734, 5396.720703, 63734.230469, 
725.843750, 5264.088867, 102.546005, 38.913143, -9.065400, 24169.677734, 5396.633789, 63734.140625, 
726.367188, 5257.285156, 102.426193, 38.912697, -9.065638, 24169.677734, 5396.544922, 63734.050781, 
726.890625, 5249.983887, 102.315689, 38.912251, -9.065875, 24169.677734, 5396.456055, 63733.964844, 
727.414062, 5242.305664, 102.213783, 38.911808, -9.066112, 24169.677734, 5396.368652, 63733.878906, 
727.937500, 5234.207031, 102.109650, 38.911285, -9.066391, 24169.677734, 5396.264648, 63733.769531, 
728.562500, 5224.239746, 102.011955, 38.910843, -9.066628, 24169.677734, 5396.176270, 63733.683594, 
729.085938, 5215.478516, 101.926720, 38.910400, -9.066865, 24169.677734, 5396.087891, 63733.597656, 
729.609375, 5206.476562, 101.844994, 38.909954, -9.067102, 24169.677734, 5395.999023, 63733.511719, 
730.132812, 5197.338867, 101.766609, 38.909515, -9.067338, 24169.677734, 5395.912109, 63733.417969, 
730.656250, 5188.006348, 101.690277, 38.909073, -9.067575, 24169.677734, 5395.823242, 63733.332031, 
731.187500, 5178.491699, 101.615486, 38.908627, -9.067812, 24169.677734, 5395.734375, 63733.242188, 
731.710938, 5168.890625, 101.542381, 38.908184, -9.068048, 24169.677734, 5395.645508, 63733.152344, 
732.234375, 5159.208984, 101.470558, 38.907745, -9.068285, 24169.677734, 5395.556641, 63733.066406, 
732.757812, 5149.417480, 101.399467, 38.907303, -9.068521, 24169.677734, 5395.466309, 63732.976562, 
733.289062, 5139.678711, 101.330193, 38.906864, -9.068756, 24169.677734, 5395.378906, 63732.886719, 
733.804688, 5129.886230, 101.261887, 38.906425, -9.068990, 24169.677734, 5395.291016, 63732.800781, 
734.335938, 5119.968750, 101.193909, 38.905983, -9.069226, 24169.677734, 5395.201660, 63732.710938, 
734.859375, 5110.074219, 101.127075, 38.905548, -9.069461, 24169.677734, 5395.113281, 63732.621094, 
735.382812, 5100.151367, 101.060860, 38.905071, -9.069715, 24169.677734, 5395.017090, 63732.523438, 
735.953125, 5089.256836, 100.988960, 38.904629, -9.069951, 24169.677734, 5394.927734, 63732.429688, 
736.523438, 5078.338379, 100.917511, 38.904152, -9.070207, 24169.677734, 5394.831055, 63732.335938, 
737.046875, 5068.309082, 100.852333, 38.903713, -9.070441, 24169.677734, 5394.742188, 63732.250000, 
737.570312, 5058.329102, 100.788773, 38.903278, -9.070674, 24169.677734, 5394.654785, 63732.164062, 
738.093750, 5048.263184, 100.703117, 38.902802, -9.070951, 24169.677734, 5394.548828, 63732.046875, 
738.773438, 5035.455566, 100.593880, 38.902279, -9.071231, 24169.677734, 5394.443359, 63731.953125, 
739.351562, 5024.734375, 100.485756, 38.901794, -9.071468, 24169.677734, 5394.352539, 63731.859375, 
739.882812, 5015.226074, 100.381546, 38.901356, -9.071704, 24169.677734, 5394.263672, 63731.773438, 
740.406250, 5006.028809, 100.272789, 38.900921, -9.071937, 24169.677734, 5394.166016, 63731.675781, 
740.976562, 4996.212891, 100.148041, 38.900444, -9.072191, 24169.677734, 5394.077148, 63731.585938, 
741.500000, 4987.416016, 100.028595, 38.900009, -9.072425, 24169.677734, 5393.980957, 63731.488281, 
742.046875, 4978.483887, 99.900162, 38.899517, -9.072688, 24169.677734, 5393.887695, 63731.394531, 
742.585938, 4969.107910, 99.757164, 38.899075, -9.072926, 24169.677734, 5393.796875, 63731.304688, 
743.164062, 4960.759277, 99.622665, 38.898636, -9.073161, 24169.677734, 5393.706543, 63731.214844, 
743.656250, 4953.338379, 99.497131, 38.898235, -9.073374, 24169.677734, 5393.625977, 63731.136719, 
744.109375, 4946.500000, 99.376236, 38.897861, -9.073573, 24169.677734, 5393.548828, 63731.058594, 
744.554688, 4939.039551, 99.238029, 38.897449, -9.073794, 24169.677734, 5393.463379, 63730.972656, 
745.164062, 4931.000000, 99.081093, 38.896996, -9.074037, 24169.677734, 5393.369629, 63730.878906, 
745.710938, 4923.134766, 98.918762, 38.896542, -9.074278, 24169.677734, 5393.267090, 63730.777344, 
746.320312, 4914.762695, 98.735443, 38.896049, -9.074541, 24169.677734, 5393.173340, 63730.683594, 
746.820312, 4907.955078, 98.577629, 38.895596, -9.074782, 24169.677734, 5393.080078, 63730.582031, 
747.468750, 4899.338867, 98.348846, 38.895061, -9.075066, 24169.677734, 5392.969727, 63730.480469, 
748.078125, 4891.625488, 98.162598, 38.894611, -9.075327, 24169.677734, 5392.859375, 63730.367188, 
748.703125, 4883.853516, 97.944298, 38.894104, -9.075577, 24169.677734, 5392.769531, 63730.277344, 
749.226562, 4877.518555, 97.755188, 38.893677, -9.075804, 24169.677734, 5392.680664, 63730.187500, 
749.750000, 4871.367188, 97.560867, 38.893250, -9.076031, 24169.677734, 5392.591797, 63730.101562, 
750.281250, 4865.393555, 97.361168, 38.892822, -9.076257, 24169.677734, 5392.495117, 63730.003906, 
750.851562, 4859.094238, 97.137459, 38.892323, -9.076522, 24169.677734, 5392.389648, 63729.898438, 
751.484375, 4852.412598, 96.883682, 38.891853, -9.076772, 24169.677734, 5392.300293, 63729.808594, 
752.015625, 4847.008789, 96.664185, 38.891426, -9.076998, 24169.677734, 5392.209961, 63729.718750, 
752.554688, 4841.710938, 96.435356, 38.890995, -9.077227, 24169.677734, 5392.119629, 63729.617188, 
753.125000, 4836.289551, 96.184814, 38.890537, -9.077470, 24169.677734, 5392.023438, 63729.531250, 
753.656250, 4831.429199, 95.944824, 38.890076, -9.077716, 24169.677734, 5391.916016, 63729.421875, 
754.281250, 4826.051758, 95.658943, 38.889618, -9.077978, 24169.677734, 5391.819824, 63729.160156, 
754.851562, 4821.325195, 95.363731, 38.889126, -9.078218, 24169.677734, 5391.723633, 63729.234375, 
755.429688, 4816.825195, 95.108635, 38.888714, -9.078438, 24169.677734, 5391.635742, 63729.140625, 
755.960938, 4812.816406, 94.840027, 38.888290, -9.078663, 24169.677734, 5391.536621, 63729.035156, 
756.593750, 4808.382324, 94.516342, 38.887794, -9.078945, 24169.677734, 5391.430664, 63728.937500, 
757.164062, 4804.291504, 94.162109, 38.887234, -9.079223, 24169.677734, 5391.317871, 63728.824219, 
757.835938, 4800.512695, 93.851082, 38.886826, -9.079439, 24169.677734, 5391.230469, 63728.738281, 
758.351562, 4797.513672, 93.531471, 38.886383, -9.079696, 24169.677734, 5391.117188, 63728.617188, 
759.078125, 4793.783203, 93.145119, 38.885860, -9.079971, 24169.677734, 5391.012695, 63728.511719, 
759.695312, 4790.873047, 92.747803, 38.885345, -9.080245, 24169.677734, 5390.892090, 63728.402344, 
760.367188, 4788.062012, 92.368111, 38.884869, -9.080479, 24169.677734, 5390.803711, 63728.140625, 
760.906250, 4786.063965, 92.030472, 38.884418, -9.080717, 24169.677734, 5390.705078, 63728.214844, 
761.476562, 4784.195801, 91.629868, 38.883980, -9.080968, 24169.677734, 5390.593750, 63728.101562, 
762.164062, 4782.305176, 91.209610, 38.883461, -9.081226, 24169.677734, 5390.495605, 63727.996094, 
762.789062, 4780.914062, 90.744560, 38.882988, -9.081477, 24169.677734, 5390.374512, 63727.875000, 
763.507812, 4779.703125, 90.228989, 38.882450, -9.081763, 24169.677734, 5390.270508, 63727.777344, 
764.093750, 4778.910645, 89.790009, 38.882011, -9.081997, 24169.677734, 5390.172852, 63727.671875, 
764.734375, 4778.323242, 89.335144, 38.881569, -9.082251, 24169.677734, 5390.065918, 63727.574219, 
765.320312, 4777.750977, 88.840248, 38.881104, -9.082500, 24169.677734, 5389.939453, 63727.449219, 
766.039062, 4777.109375, 88.272690, 38.880577, -9.082779, 24169.677734, 5389.823730, 63727.332031, 
766.718750, 4776.274414, 87.576836, 38.879940, -9.083099, 24169.677734, 5389.688477, 63727.199219, 
767.460938, 4775.285645, 87.136246, 38.879501, -9.083332, 24169.677734, 5389.581543, 63727.089844, 
768.117188, 4774.141113, 86.623604, 38.879032, -9.083582, 24169.677734, 5389.450195, 63726.960938, 
768.804688, 4772.705566, 86.109612, 38.878578, -9.083824, 24169.677734, 5389.317383, 63726.828125, 
769.398438, 4771.278320, 85.730476, 38.878151, -9.084051, 24169.677734, 5389.179688, 63726.695312, 
769.953125, 4769.828125, 85.360352, 38.877758, -9.084260, 24169.677734, 5388.991211, 63726.507812, 
770.578125, 4768.062988, 85.060768, 38.877350, -9.084497, 24169.677734, 5388.761719, 63726.261719, 
771.164062, 4766.375488, 84.801056, 38.876904, -9.084736, 24169.677734, 5388.453125, 63725.976562, 
771.796875, 4764.537598, 84.619720, 38.876492, -9.084936, 24169.677734, 5388.154297, 63725.683594, 
772.343750, 4763.025391, 84.494690, 38.876076, -9.085157, 24169.677734, 5387.799805, 63725.300781, 
772.937500, 4761.481934, 84.395515, 38.875694, -9.085361, 24169.677734, 5387.453125, 63724.984375, 
773.492188, 4760.206055, 84.330994, 38.875309, -9.085567, 24169.677734, 5387.094727, 63724.625000, 
774.039062, 4759.114746, 84.283592, 38.874889, -9.085810, 24169.677734, 5386.667969, 63724.195312, 
774.640625, 4758.171875, 84.256691, 38.874504, -9.085997, 24169.677734, 5386.333984, 63723.867188, 
775.140625, 4757.523438, 84.242813, 38.874084, -9.086222, 24169.677734, 5385.924805, 63723.460938, 
775.695312, 4757.093262, 84.240791, 38.873661, -9.086447, 24169.677734, 5385.502930, 63723.039062, 
776.351562, 4756.863281, 84.245163, 38.873310, -9.086634, 24169.677734, 5385.144531, 63722.679688, 
776.804688, 4756.845215, 84.252960, 38.872925, -9.086841, 24169.677734, 5384.744141, 63722.281250, 
777.406250, 4756.990234, 84.264488, 38.872574, -9.087028, 24169.677734, 5384.377441, 63721.914062, 
777.859375, 4757.221191, 84.275604, 38.872257, -9.087196, 24169.677734, 5384.044434, 63721.578125, 
778.359375, 4757.576172, 84.289192, 38.871906, -9.087384, 24169.677734, 5383.673828, 63721.210938, 
778.812500, 4757.971680, 84.302200, 38.871590, -9.087553, 24169.677734, 5383.339844, 63720.875000, 
779.265625, 4758.422363, 84.315590, 38.871273, -9.087723, 24169.677734, 5383.004883, 63720.539062, 
779.765625, 4758.975098, 84.330696, 38.870922, -9.087911, 24169.677734, 5382.632812, 63719.445312, 
780.265625, 4759.565430, 84.345795, 38.870571, -9.088099, 24169.677734, 5382.261719, 63719.796875, 
780.718750, 4760.118652, 84.359184, 38.870255, -9.088267, 24169.677734, 5381.927246, 63719.464844, 
781.226562, 4760.806152, 84.376602, 38.869835, -9.088493, 24169.677734, 5381.481934, 63719.019531, 
781.773438, 4761.432617, 84.389328, 38.869518, -9.088662, 24169.677734, 5381.147461, 63718.648438, 
782.328125, 4762.110352, 84.404343, 38.869129, -9.088869, 24169.677734, 5380.741211, 63718.277344, 
782.781250, 4762.651367, 84.416100, 38.868813, -9.089039, 24169.677734, 5380.410645, 63717.214844, 
783.234375, 4763.171875, 84.427139, 38.868496, -9.089209, 24169.677734, 5380.081055, 63717.617188, 
783.687500, 4763.668457, 84.439316, 38.868179, -9.089377, 24169.677734, 5379.751953, 63717.289062, 
784.140625, 4764.132812, 84.454170, 38.867863, -9.089547, 24169.677734, 5379.424805, 63716.960938, 
784.539062, 4764.500488, 84.469772, 38.867584, -9.089698, 24169.677734, 5379.136230, 63716.671875, 
784.992188, 4764.832520, 84.489571, 38.867268, -9.089868, 24169.677734, 5378.815430, 63716.347656, 
785.492188, 4765.048340, 84.513618, 38.866913, -9.090056, 24169.677734, 5378.464844, 63716.000000, 
786.000000, 4765.034668, 84.541611, 38.866493, -9.090282, 24169.677734, 5378.054688, 63715.589844, 
786.546875, 4764.730957, 84.568176, 38.866173, -9.090452, 24169.677734, 5377.750977, 63715.285156, 
787.054688, 4764.106934, 84.595787, 38.865822, -9.090641, 24169.677734, 5377.416992, 63714.949219, 
787.507812, 4763.240723, 84.621620, 38.865505, -9.090811, 24169.677734, 5377.118652, 63714.652344, 
788.007812, 4761.761719, 84.654266, 38.865116, -9.091019, 24169.677734, 5376.758789, 63714.292969, 
788.562500, 4759.801758, 84.690918, 38.864658, -9.091265, 24169.677734, 5376.339844, 63713.871094, 
789.164062, 4757.099609, 84.724266, 38.864307, -9.091454, 24169.677734, 5376.022949, 63713.554688, 
789.718750, 4754.396484, 84.753197, 38.863953, -9.091642, 24169.677734, 5375.710938, 63713.242188, 
790.218750, 4751.291992, 84.780190, 38.863602, -9.091832, 24169.677734, 5375.405273, 63712.937500, 
790.718750, 4747.793457, 84.807198, 38.863213, -9.092040, 24169.677734, 5375.074707, 63712.605469, 
791.273438, 4743.502441, 84.829163, 38.862858, -9.092229, 24169.677734, 5374.780273, 63712.308594, 
791.773438, 4738.764648, 84.850471, 38.862473, -9.092438, 24169.677734, 5374.463379, 63711.382812, 
792.328125, 4734.085449, 84.868759, 38.862083, -9.092646, 24169.677734, 5374.153320, 63711.679688, 
792.882812, 4728.547852, 84.884171, 38.861660, -9.092873, 24169.677734, 5373.824219, 63711.351562, 
793.484375, 4722.061035, 84.897942, 38.861271, -9.093081, 24169.677734, 5373.529297, 63711.054688, 
794.039062, 4715.725586, 84.907089, 38.860916, -9.093271, 24169.677734, 5373.267578, 63710.796875, 
794.539062, 4709.659180, 84.914207, 38.860565, -9.093460, 24169.677734, 5373.012207, 63710.539062, 
795.039062, 4702.663574, 84.919846, 38.860176, -9.093669, 24169.677734, 5372.738770, 63710.265625, 
795.546875, 4696.697266, 84.922798, 38.859856, -9.093839, 24169.677734, 5372.521484, 63710.046875, 
796.101562, 4689.125488, 84.924652, 38.859470, -9.094048, 24169.677734, 5372.264648, 63709.789062, 
796.648438, 4681.255371, 84.928642, 38.859043, -9.094275, 24169.677734, 5372.000000, 63709.523438, 
797.203125, 4672.346680, 84.930908, 38.858658, -9.094483, 24169.677734, 5371.773438, 63709.292969, 
797.757812, 4663.901367, 84.925507, 38.858269, -9.094691, 24169.677734, 5371.566406, 63709.085938, 
798.312500, 4656.000488, 84.915375, 38.857914, -9.094881, 24169.677734, 5371.396484, 63708.914062, 
798.757812, 4648.712891, 84.904663, 38.857597, -9.095052, 24169.677734, 5371.256836, 63708.773438, 
799.210938, 4641.256836, 84.892990, 38.857281, -9.095222, 24169.677734, 5371.127930, 63708.640625, 
799.664062, 4632.771973, 84.880173, 38.856926, -9.095411, 24169.677734, 5370.996094, 63708.496094, 
800.218750, 4623.188965, 84.868294, 38.856541, -9.095619, 24169.677734, 5370.862793, 63708.375000, 
800.718750, 4615.150391, 84.861732, 38.856152, -9.095846, 24169.677734, 5370.729492, 63707.945312, 
801.320312, 4604.144531, 84.860664, 38.855762, -9.096054, 24169.677734, 5370.606934, 63708.117188, 
802.031250, 4589.920898, 84.867767, 38.855270, -9.096300, 24169.677734, 5370.491699, 63708.000000, 
802.578125, 4580.142090, 84.879356, 38.854916, -9.096489, 24169.677734, 5370.398438, 63707.906250, 
803.085938, 4570.124512, 84.897263, 38.854565, -9.096678, 24169.677734, 5370.309570, 63707.816406, 
803.585938, 4558.831543, 84.924683, 38.854141, -9.096924, 24169.677734, 5370.186035, 63707.695312, 
804.289062, 4545.118652, 84.967865, 38.853683, -9.097170, 24169.677734, 5370.080566, 63707.582031, 
804.992188, 4529.921387, 85.026848, 38.853226, -9.097397, 24169.677734, 5369.976562, 63707.484375, 
805.492188, 4517.678711, 85.081985, 38.852837, -9.097606, 24169.677734, 5369.882324, 63707.390625, 
806.046875, 4506.330078, 85.138596, 38.852482, -9.097795, 24169.677734, 5369.794922, 63707.300781, 
806.546875, 4494.776855, 85.207909, 38.852093, -9.098003, 24169.677734, 5369.698730, 63707.207031, 
807.101562, 4480.652344, 85.284439, 38.851704, -9.098212, 24169.677734, 5369.601562, 63707.113281, 
807.609375, 4469.876953, 85.360245, 38.851353, -9.098402, 24169.677734, 5369.513672, 63707.019531, 
808.109375, 4457.723633, 85.441948, 38.850964, -9.098611, 24169.677734, 5369.416992, 63706.925781, 
808.710938, 4442.892578, 85.538628, 38.850609, -9.098802, 24169.677734, 5369.329102, 63706.839844, 
809.210938, 4430.329590, 85.632668, 38.850254, -9.098991, 24169.677734, 5369.241211, 63706.750000, 
809.718750, 4417.585449, 85.743004, 38.849827, -9.099220, 24169.677734, 5369.135742, 63706.644531, 
810.367188, 4400.745117, 85.882858, 38.849365, -9.099469, 24169.677734, 5369.021484, 63706.527344, 
810.968750, 4384.919434, 86.009377, 38.849007, -9.099660, 24169.677734, 5368.933594, 63706.441406, 
811.476562, 4371.529785, 86.130913, 38.848652, -9.099852, 24169.677734, 5368.845703, 63706.355469, 
811.929688, 4359.316895, 86.245689, 38.848328, -9.100023, 24169.677734, 5368.766602, 63706.105469, 
812.382812, 4346.951660, 86.365593, 38.848007, -9.100196, 24169.677734, 5368.687500, 63706.199219, 
812.828125, 4334.433105, 86.490669, 38.847683, -9.100369, 24169.677734, 5368.608398, 63706.117188, 
813.281250, 4321.757812, 86.617485, 38.847363, -9.100542, 24169.677734, 5368.529297, 63706.035156, 
813.789062, 4307.486328, 86.755539, 38.847004, -9.100735, 24169.677734, 5368.441406, 63705.949219, 
814.289062, 4293.023926, 86.887451, 38.846642, -9.100927, 24169.677734, 5368.353516, 63705.863281, 
814.789062, 4278.385742, 87.010857, 38.846283, -9.101121, 24169.677734, 5368.265625, 63705.777344, 
815.242188, 4265.085938, 87.113235, 38.845959, -9.101295, 24169.677734, 5368.186523, 63705.695312, 
815.695312, 4250.197754, 87.217407, 38.845596, -9.101488, 24169.677734, 5368.098633, 63705.605469, 
816.148438, 4238.223145, 87.294083, 38.845306, -9.101644, 24169.677734, 5368.028320, 63705.535156, 
816.601562, 4224.705078, 87.373375, 38.844982, -9.101818, 24169.677734, 5367.949219, 63705.457031, 
817.054688, 4209.649414, 87.452873, 38.844620, -9.102013, 24169.677734, 5367.861328, 63705.371094, 
817.554688, 4196.084473, 87.516869, 38.844296, -9.102187, 24169.677734, 5367.782227, 63705.292969, 
818.007812, 4182.518555, 87.574295, 38.843967, -9.102363, 24169.677734, 5367.703125, 63705.214844, 
818.460938, 4167.453125, 87.633148, 38.843605, -9.102557, 24169.677734, 5367.615234, 63705.121094, 
818.960938, 4153.911621, 87.682434, 38.843277, -9.102732, 24169.677734, 5367.536133, 63704.871094, 
819.468750, 4138.894531, 87.733597, 38.842915, -9.102927, 24169.677734, 5367.448730, 63704.957031, 
819.914062, 4125.412109, 87.781448, 38.842552, -9.103122, 24169.677734, 5367.360840, 63704.699219, 
820.421875, 4110.472656, 87.822075, 38.842224, -9.103297, 24169.677734, 5367.281738, 63704.792969, 
820.875000, 4097.066895, 87.860741, 38.841896, -9.103473, 24169.677734, 5367.202637, 63704.710938, 
821.320312, 4083.698730, 87.901596, 38.841496, -9.103707, 24169.677734, 5367.079590, 63704.582031, 
822.078125, 4061.501953, 87.955696, 38.841022, -9.103941, 24169.677734, 5366.991699, 63704.500000, 
822.531250, 4048.230713, 87.988899, 38.840694, -9.104117, 24169.677734, 5366.913086, 63704.421875, 
822.984375, 4034.991211, 88.021187, 38.840366, -9.104293, 24169.677734, 5366.833984, 63704.167969, 
823.484375, 4020.315186, 88.056221, 38.840000, -9.104488, 24169.677734, 5366.746094, 63704.253906, 
823.937500, 4007.133057, 88.087296, 38.839672, -9.104665, 24169.677734, 5366.666992, 63704.175781, 
824.390625, 3993.971680, 88.118050, 38.839344, -9.104841, 24169.677734, 5366.587891, 63704.097656, 
824.789062, 3982.285645, 88.148720, 38.839016, -9.105017, 24169.677734, 5366.508789, 63704.019531, 
825.242188, 3969.150146, 88.176048, 38.838722, -9.105174, 24169.677734, 5366.438477, 63703.949219, 
825.695312, 3954.562500, 88.210419, 38.838360, -9.105370, 24169.677734, 5366.350586, 63703.859375, 
826.195312, 3941.435791, 88.241684, 38.838028, -9.105546, 24169.677734, 5366.271484, 63703.777344, 
826.703125, 3926.846924, 88.276901, 38.837662, -9.105742, 24169.677734, 5366.183594, 63703.691406, 
827.156250, 3913.710693, 88.309120, 38.837334, -9.105919, 24169.677734, 5366.104492, 63703.613281, 
827.609375, 3900.564209, 88.341805, 38.837006, -9.106095, 24169.677734, 5366.025391, 63703.535156, 
828.007812, 3888.867676, 88.371323, 38.836712, -9.106252, 24169.677734, 5365.955078, 63703.289062, 
828.460938, 3875.695068, 88.405045, 38.836384, -9.106429, 24169.677734, 5365.875977, 63703.386719, 
828.914062, 3861.039551, 88.443153, 38.836014, -9.106625, 24169.677734, 5365.788086, 63703.296875, 
829.414062, 3847.831299, 88.477974, 38.835686, -9.106802, 24169.677734, 5365.708984, 63703.214844, 
829.867188, 3834.602783, 88.513275, 38.835354, -9.106978, 24169.677734, 5365.629883, 63703.136719, 
830.265625, 3822.828369, 88.545029, 38.835064, -9.107136, 24169.677734, 5365.559570, 63703.066406, 
830.718750, 3809.564453, 88.581192, 38.834732, -9.107313, 24169.677734, 5365.480469, 63702.988281, 
831.125000, 3797.758057, 88.613663, 38.834438, -9.107471, 24169.677734, 5365.410156, 63702.917969, 
831.523438, 3785.937744, 88.646446, 38.834106, -9.107667, 24169.677734, 5365.322266, 63702.832031, 
832.125000, 3768.179688, 88.696075, 38.833702, -9.107863, 24169.677734, 5365.234375, 63702.746094, 
832.531250, 3756.323242, 88.729431, 38.833408, -9.108022, 24169.677734, 5365.164062, 63702.675781, 
833.031250, 3741.484375, 88.771355, 38.833042, -9.108218, 24169.677734, 5365.076172, 63702.410156, 
833.585938, 3725.140381, 88.817665, 38.832600, -9.108455, 24169.677734, 5364.970703, 63702.480469, 
834.187500, 3705.798096, 88.872597, 38.832123, -9.108711, 24169.677734, 5364.856445, 63702.363281, 
834.789062, 3689.411621, 88.919144, 38.831753, -9.108909, 24169.677734, 5364.768555, 63702.277344, 
835.296875, 3674.501465, 88.965668, 38.831348, -9.109126, 24169.677734, 5364.671875, 63702.183594, 
835.898438, 3656.594727, 89.012100, 38.830940, -9.109344, 24169.677734, 5364.566406, 63702.074219, 
836.500000, 3638.675293, 89.062607, 38.830463, -9.109600, 24169.677734, 5364.452148, 63701.960938, 
